id,recetteid,unit,quantite,ingredient
20670,2440,,1.0,llait
20671,2440,,3.0,oeufs
20672,2440,g,50.0,chocolat en poudre
20673,2441,g,100.0,sucre de canne
20674,2441,,100.0,pépites de chocolat
20675,2441,cuillère à café,1.0,levure chimique
20676,2441,cuillère à café,1.0,bicarbonate
20677,2441,g,250.0,farine
20678,2441,g,100.0,flocons d'avoine
20679,2442,,,colorant alimentaire
20680,2442,,3.0,chocolat noir
20681,2442,g,200.0,chocolat au lait
20682,2442,sachets,2.0,levure
20683,2442,pot,1.0,huile
20684,2442,pots,4.0,farine
20685,2442,pots,4.0,sucre
20686,2442,,2.0,yaourts
20687,2442,pots,2.0,amandes en poudre
20688,2442,,6.0,oeufs
20689,2442,,,arôme naturel d'orange
20690,2442,cuillères à soupe,2.0,lait
20691,2442,,,réglisse
20692,2443,,,sésame
20693,2443,g,70.0,sucre
20694,2443,g,200.0,riz gluant
20695,2443,,20.0,cllait de coco
20696,2443,g,250.0,mangue
20697,2444,,,sésame
20698,2444,g,500.0,farine
20699,2444,g,30.0,levure
20700,2444,pincée,1.0,sel
20701,2444,g,120.0,beurre
20702,2444,g,100.0,sucre
20703,2444,,26.0,cllait
20704,2444,,2.0,oeufs
20705,2444,,,amandes
20706,2444,,,pavot
20707,2445,pincée,1.0,sel
20708,2445,g,25.0,beurre
20709,2445,g,100.0,sucre
20710,2445,g,150.0,farine
20711,2445,,20.0,cllait
20712,2445,sachet,1.0,sucre vanillé
20713,2445,,3.0,oeufs
20714,2446,,5.0,gâteaux
20715,2446,boîtes,2.0,pêche
20716,2446,,3.0,yaourts brassés
20717,2446,sachets,2.0,sucre vanillé
20718,2446,,,édulcorant
20719,2447,,16.0,figues
20720,2447,,1.0,pâte feuilletée
20721,2447,cl,20.0,crème fraîche
20722,2447,cuillère à soupe,1.0,farine
20723,2447,g,40.0,sucre
20724,2447,,1.0,oeuf
20725,2447,sachet,1.0,sucre vanillé
20726,2448,,8.0,fraises
20727,2448,gousse,1.0,vanille
20728,2448,g,50.0,sucre glace
20729,2448,,,crème liquide
20730,2448,tranches,4.0,épaisses pain de mie
20731,2449,g,80.0,beurre
20732,2449,g,100.0,sucre
20733,2449,g,200.0,chocolat pâtissier
20734,2449,,1.0,pâte feuilletée
20735,2449,,3.0,oeufs
20736,2449,boîte,1.0,poire au sirop
20737,2449,cl,15.0,crème liquide
20738,2450,pincée,1.0,sel
20739,2450,g,95.0,sucre
20740,2450,g,95.0,farine
20741,2450,,3.0,oeufs
20742,2450,g,20.0,cacao
20743,2450,pincée,1.0,sel
20744,2450,g,95.0,sucre
20745,2450,g,95.0,farine
20746,2450,,3.0,oeufs
20747,2450,g,100.0,chocolat noir
20748,2450,,3.0,oeufs
20749,2450,sachet,1.0,sucre vanillé
20750,2450,kg,1.0,sucre
20751,2450,,1.0,leau
20752,2451,g,30.0,beurre
20753,2451,g,50.0,sucre glace
20754,2451,g,100.0,chocolat pâtissier
20755,2451,cuillères à soupe,2.0,eau
20756,2452,,,noix de coco rapée
20757,2452,sachet,1.0,levure
20758,2452,"cuillères à soupe, blanc",2.0,fromage
20759,2452,g,100.0,sucre roux
20760,2452,g,80.0,farine
20761,2452,g,200.0,chocolat pâtissier
20762,2452,,4.0,oeufs
20763,2453,g,90.0,sucre glace
20764,2453,,3.0,oranges
20765,2453,sachet,0.5,levure
20766,2453,g,200.0,farine
20767,2453,pincée,1.0,sel
20768,2453,g,150.0,sucre
20769,2453,g,100.0,beurre tendre
20770,2453,,3.0,oeufs
20771,2454,g,250.0,pépites de chocolat
20772,2454,g,125.0,noix
20773,2454,pincée,1.0,sel
20774,2454,cuillère à café,1.0,bicarbonate
20775,2454,g,30.0,maïzena
20776,2454,g,350.0,farine de blé
20777,2454,g,100.0,sucre en poudre
20778,2454,g,230.0,beurre doux
20779,2454,g,130.0,vergeoise
20780,2454,,2.0,oeufs
20781,2455,g,100.0,sucre
20782,2455,g,100.0,beurre tendre
20783,2455,paquet,1.0,levure
20784,2455,pincée,1.0,sel
20785,2455,g,225.0,farine
20786,2455,g,125.0,raisins secs
20787,2455,,2.0,oeufs
20788,2455,verre,0.5,lait
20789,2456,,4.0,bananes
20790,2456,pincée,0.5,sel
20791,2456,sachet,1.0,levure chimique
20792,2456,g,150.0,farine
20793,2456,g,70.0,huile de tournesol
20794,2456,g,150.0,sucre de canne
20795,2457,pincée,1.0,sel
20796,2457,cuillères à soupe,4.0,sucre
20797,2457,cuillères à soupe,4.0,farine
20798,2457,g,700.0,groseilles
20799,2457,,3.0,oeufs
20800,2457,,20.0,cllait
20801,2457,cuillères à soupe,2.0,crème
20802,2458,"bonne, pincée",1.0,sel
20803,2458,g,150.0,beurre
20804,2458,g,150.0,farine sans gluten
20805,2458,g,80.0,eau
20806,2459,sachet,1.0,levure chimique
20807,2459,pots,3.0,yaourt
20808,2459,pots,2.0,yaourt
20809,2459,pot,1.0,yaourt
20810,2459,,1.0,yaourt nature
20811,2459,,4.0,oeufs
20812,2459,sachets,3.0,sucre vanillé
20813,2459,boîte moyenne,1.0,pêche
20814,2460,,1.0,noisette beurre
20815,2460,g,30.0,sucre
20816,2460,pincée,1.0,sel
20817,2460,g,150.0,farine
20818,2460,,25.0,cllait
20819,2460,,4.0,oeufs
20820,2461,pincée,1.0,sel
20821,2461,cuillère à café,0.25,vanille
20822,2461,g,50.0,sucre glace
20823,2461,feuilles,2.0,gélatine
20824,2461,gousse,1.0,vanille
20825,2461,cuillère à soupe,0.5,farine
20826,2461,,2.0,oeufs
20827,2461,,2.0,petits suisses
20828,2461,cuillères à soupe,2.0,crème liquide
20829,2461,cuillère à café,1.0,sucre vanillé
20830,2462,cuillère à soupe,1.0,sucre roux
20831,2462,,8.0,spéculoos
20832,2462,cuillères,3.0,crème fraîche
20833,2462,,0.5,llait
20834,2462,,4.0,jaunes d'oeuf
20835,2463,g,250.0,sucre
20836,2463,g,250.0,fraises
20837,2463,kg,1.0,rhubarbe
20838,2464,cuillères à soupe,11.0,farine
20839,2464,sachet,0.5,levure
20840,2464,cuillères,2.0,anis
20841,2464,cuillères à soupe,5.0,huile d'olive
20842,2464,cuillères à soupe,6.0,sucre roux
20843,2464,cuillères à soupe,5.0,lait
20844,2465,g,60.0,beurre
20845,2465,g,100.0,sucre
20846,2465,g,20.0,farine
20847,2465,cl,5.0,jus d'orange
20848,2465,g,60.0,amandes en poudre
20849,2466,g,180.0,beurre
20850,2466,g,200.0,chocolat pâtissier
20851,2466,g,150.0,sucre
20852,2466,g,100.0,farine
20853,2466,,6.0,oeufs
20854,2466,g,30.0,beurre
20855,2466,cl,20.0,crème fraîche
20856,2466,g,100.0,chocolat
20857,2467,cl,10.0,bière
20858,2467,cuillères à soupe,3.0,huile
20859,2467,g,500.0,farine
20860,2467,,1.0,llait de soja
20861,2468,,1.0,vanille
20862,2468,g,200.0,sucre
20863,2468,,1.0,llait
20864,2468,g,100.0,Fleurs
20865,2468,,2.0,oeufs
20866,2469,,,arôme fleur d'oranger
20867,2469,pincée,1.0,sel
20868,2469,cuillère à soupe,1.0,huile
20869,2469,g,250.0,farine
20870,2469,,2.0,oeufs
20871,2469,,50.0,cllait écrémé
20872,2470,cuillère à soupe,1.0,sucre
20873,2470,pincée,1.0,sel
20874,2470,g,75.0,beurre
20875,2470,g,125.0,farine
20876,2470,cl,20.0,eau
20877,2470,,3.0,oeufs
20878,2471,sachet,0.5,levure
20879,2471,g,100.0,sucre
20880,2471,g,100.0,farine
20881,2471,,3.0,oeufs
20882,2471,blanc,1.0,d'oeuf
20883,2471,g,125.0,chocolat pâtissier
20884,2471,g,100.0,sucre glace
20885,2471,g,200.0,beurre tendre
20886,2471,,2.0,oeufs
20887,2471,,1.0,jaune d'oeuf
20888,2472,,,sucre glace
20889,2472,g,40.0,farine
20890,2472,g,60.0,sucre
20891,2472,,4.0,oeufs
20892,2472,,,sucre en poudre
20893,2472,,,colorant alimentaire
20894,2472,feuilles,4.0,gélatine
20895,2472,cl,25.0,crème liquide
20896,2472,cl,50.0,smoothie
20897,2472,sachet,1.0,fixe chantilly
20898,2472,,,jus de citron
20899,2473,g,40.0,beurre
20900,2473,paquet,0.75,levure
20901,2473,g,200.0,beurre
20902,2473,"grosse, pincée",1.0,sel
20903,2473,g,120.0,sucre
20904,2473,g,600.0,farine
20905,2473,,3.0,oeufs
20906,2473,verre,1.0,lait
20907,2473,g,50.0,sucre
20908,2473,cuillères à soupe,2.0,miel
20909,2473,g,100.0,noisettes
20910,2473,paquet,1.0,sucre vanillé
20911,2473,cuillères à soupe,4.0,lait
20912,2473,poignée,1.0,raisins secs
20913,2473,cuillère à soupe,1.0,cannelle
20914,2473,bol,0.5,sucre glace
20915,2474,kg,2.0,sucre
20916,2474,cuillères à soupe,4.0,eau
20917,2474,kg,4.0,mirabelle
20918,2475,g,50.0,beurre
20919,2475,sachet,1.0,levure chimique
20920,2475,g,150.0,sucre
20921,2475,g,200.0,farine
20922,2475,,2.0,oeufs
20923,2475,g,80.0,pâte d'amande
20924,2475,,,lait
20925,2476,g,40.0,farine
20926,2476,g,40.0,sucre
20927,2476,g,40.0,beurre doux
20928,2476,g,60.0,chocolat au lait
20929,2476,g,55.0,jaune d'oeuf
20930,2476,"g, blanc",85.0,d'oeuf
20931,2476,g,100.0,sucre
20932,2476,g,100.0,noisettes
20933,2476,cl,2.0,eau
20934,2476,g,115.0,chocolat au lait
20935,2476,g,100.0,pralin
20936,2476,g,85.0,crêpe dentelle
20937,2476,g,170.0,sucre
20938,2476,g,6.0,gélatine
20939,2476,g,180.0,coulis de framboise
20940,2476,g,30.0,jus de citron
20941,2476,cl,11.0,crème liquide
20942,2476,"g, blanc",85.0,d'oeuf
20943,2476,cl,3.5,eau
20944,2476,g,6.0,gélatine
20945,2477,,,extrait de vanille
20946,2477,cl,35.0,crème fraîche
20947,2477,g,250.0,mascarpone
20948,2477,g,90.0,lait concentré
20949,2477,,,sauce caramel
20950,2478,sachet,1.0,levure chimique
20951,2478,pots,3.0,farine
20952,2478,pots,2.0,sucre
20953,2478,pot,1.0,yaourt
20954,2478,,2.0,oeufs
20955,2478,cuillères à café,2.0,cannelle
20956,2479,,,purée
20957,2479,,1.0,llait écrémé
20958,2479,cuillères à soupe,6.0,lait en poudre écrémé
20959,2479,sachet,1.0,ferment lactique
20960,2479,,,aspartame
20961,2480,g,200.0,figue
20962,2480,g,40.0,huile
20963,2480,g,40.0,beurre tendre
20964,2480,cuillères à soupe,3.0,sucre
20965,2480,sachet,0.5,levure
20966,2480,g,200.0,farine
20967,2480,sachets,2.0,sucre vanillé
20968,2480,,1.0,oeuf
20969,2481,cl,15.0,crème fraîche
20970,2481,g,50.0,sucre semoule
20971,2481,g,50.0,miel
20972,2481,,3.0,spéculoos
20973,2481,,50.0,cllait
20974,2481,,4.0,jaunes d'oeuf
20975,2482,g,100.0,farine
20976,2482,g,100.0,sucre
20977,2482,g,200.0,beurre
20978,2482,g,200.0,chocolat pâtissier
20979,2482,,4.0,oeufs
20980,2483,g,50.0,farine
20981,2483,g,150.0,sucre
20982,2483,g,150.0,chocolat noir
20983,2483,g,150.0,beurre
20984,2483,,3.0,oeufs
20985,2483,goutte,,colorant alimentaire
20986,2483,cuillères à soupe,3.0,vermicelles
20987,2483,g,200.0,sucre glace
20988,2483,blanc,1.0,d'oeuf
20989,2483,,0.5,citron
20990,2483,g,100.0,oeuf
20991,2483,g,50.0,pâte d'amande
20992,2484,,,noix de coco rapée
20993,2484,,,levure chimique
20994,2484,g,100.0,sucre
20995,2484,g,80.0,farine
20996,2484,g,150.0,chocolat noir
20997,2484,g,80.0,beurre allégé
20998,2484,,4.0,oeufs
20999,2485,cuillère à café,0.5,bicarbonate
21000,2485,cuillère à café,0.5,levure chimique
21001,2485,cuillère à café,0.5,sel
21002,2485,g,250.0,farine
21003,2485,g,115.0,sucre
21004,2485,g,100.0,beurre
21005,2485,g,100.0,mélasse
21006,2485,,1.0,jaune d'oeuf
21007,2485,cuillère à café,0.5,cannelle
21008,2485,cuillère,1.0,café
21009,2485,cuillère,1.0,café
21010,2485,cuillère,0.5,café
21011,2486,g,50.0,noix
21012,2486,cl,10.0,porto
21013,2486,,,muscade
21014,2486,cuillères à café,2.0,levure
21015,2486,g,250.0,farine
21016,2486,g,250.0,sucre
21017,2486,g,125.0,beurre
21018,2486,,3.0,oeufs
21019,2486,,1.0,citron
21020,2486,cl,10.0,eau
21021,2486,cl,10.0,mélasse
21022,2486,cuillère à soupe,1.0,confiture de mangue
21023,2486,cuillère à soupe,1.0,coing
21024,2486,g,250.0,fruit confit
21025,2487,,,spéculoos
21026,2487,cuillère à soupe,1.0,sucre
21027,2487,g,250.0,mascarpone
21028,2487,,3.0,oeufs
21029,2487,,,brisures de marrons glacés
21030,2487,g,250.0,crème de marrons
21031,2487,,1.0,chocolat chaud
21032,2487,,1.0,tablette chocolat amer
21033,2487,,,marrons
21034,2487,,,cerises
21035,2488,cuillère à soupe,1.0,fleur d'oranger
21036,2488,cuillère à soupe,1.0,rhum
21037,2488,cuillère à soupe,1.0,vanille
21038,2488,,,sel
21039,2488,cuillère à soupe,1.0,huile
21040,2488,g,250.0,farine
21041,2488,,4.0,oeufs
21042,2488,,1.0,citron
21043,2488,,1.0,llait d'amande
21044,2489,cl,3.0,rhum
21045,2489,g,75.0,farine
21046,2489,g,60.0,sucre en poudre
21047,2489,g,60.0,beurre
21048,2489,g,40.0,raisin
21049,2489,,1.0,oeuf
21050,2490,g,50.0,beurre
21051,2490,sachet,0.5,levure
21052,2490,g,150.0,farine
21053,2490,g,150.0,sucre
21054,2490,,3.0,oeufs
21055,2490,sachet,1.0,sucre vanillé
21056,2490,boîte,1.0,mangue
21057,2491,g,65.0,farine
21058,2491,pincée,,sel
21059,2491,g,150.0,beurre
21060,2491,g,180.0,sucre en poudre
21061,2491,g,150.0,amandes
21062,2491,,4.0,oeufs
21063,2491,sachet,1.0,sucre vanillé
21064,2492,g,150.0,sucre glace
21065,2492,,3.0,oeufs
21066,2492,g,250.0,mascarpone
21067,2492,boîte,1.0,oreilles
21068,2492,boîte,1.0,boudoir
21069,2493,tasse,0.5,beurre
21070,2493,tasse,0.3333333,beurre
21071,2493,cuillère à café,1.0,levure de boulanger
21072,2493,cuillères à soupe,5.0,beurre tendre
21073,2493,cuillère à café,1.0,sel
21074,2493,tasse,0.25,sucre
21075,2493,tasses,3.0,farine
21076,2493,tasse,1.0,eau
21077,2493,,1.0,oeuf
21078,2493,cuillères à soupe,3.0,lait en poudre
21079,2493,tasse,0.5,glace vanille
21080,2493,tasse,0.5,sucre brun
21081,2493,cuillère à soupe,1.0,cannelle
21082,2493,tasse,0.5,sucre brun
21083,2494,pot,1.0,huile
21084,2494,pots,2.0,sucre
21085,2494,sachet,1.0,levure chimique
21086,2494,pots,3.0,farine
21087,2494,,1.0,yaourt
21088,2494,pot,1.0,amandes en poudre
21089,2494,sachet,1.0,sucre vanillé
21090,2494,,3.0,oeufs
21091,2494,,1.0,pomme
21092,2495,g,250.0,beurre
21093,2495,g,500.0,farine
21094,2495,g,600.0,sucre en poudre
21095,2495,cl,50.0,eau
21096,2495,,2.0,oeufs
21097,2496,g,25.0,cacao en poudre
21098,2496,sachet,1.0,levure chimique
21099,2496,g,125.0,beurre
21100,2496,g,200.0,sucre semoule
21101,2496,g,200.0,farine
21102,2496,,3.0,oeufs
21103,2496,cuillères à soupe,6.0,lait
21104,2496,sachet,1.0,sucre vanillé
21105,2497,,1.0,gélatine
21106,2497,,3.0,fleur d'oranger
21107,2497,,2.0,extrait de vanille
21108,2497,zeste,1.0,orange
21109,2497,g,50.0,sucre en poudre
21110,2497,g,40.0,levure de boulanger
21111,2497,cuillère à café,1.0,sel
21112,2497,g,175.0,beurre
21113,2497,g,350.0,farine
21114,2497,,4.0,oeufs
21115,2497,,20.0,cllait
21116,2497,zeste,1.0,citron
21117,2497,cl,20.0,eau
21118,2497,g,200.0,confiture d'abricot
21119,2498,g,125.0,beurre tendre
21120,2498,g,250.0,petit beurre
21121,2498,cuillère à café,1.0,extrait de vanille
21122,2498,cuillères à soupe,2.0,farine
21123,2498,cl,25.0,crème fraîche
21124,2498,g,150.0,sucre semoule
21125,2498,"g, blanc",500.0,fromage
21126,2498,,3.0,oeufs
21127,2499,cuillères à soupe,7.0,sucre
21128,2499,,7.0,oeufs
21129,2499,,50.0,cllait
21130,2499,,,caramel
21131,2500,g,150.0,beurre
21132,2500,sachet,0.5,levure
21133,2500,g,160.0,farine
21134,2500,g,170.0,sucre semoule
21135,2500,,3.0,oeufs
21136,2500,g,200.0,myrtilles
21137,2500,feuille,,menthe
21138,2501,g,80.0,beurre
21139,2501,g,150.0,farine de blé
21140,2501,g,130.0,sucre semoule
21141,2501,g,3.0,levure chimique
21142,2501,,3.0,oeufs
21143,2501,g,80.0,crème liquide
21144,2501,,1.5,citron
21145,2501,g,30.0,sucre semoule
21146,2501,g,30.0,eau
21147,2501,,1.0,citron
21148,2502,cuillères à soupe,8.0,crème fraîche
21149,2502,g,100.0,sucre
21150,2502,tranches,4.0,pain
21151,2502,,10.0,cllait
21152,2502,cl,5.0,eau
21153,2502,cuillères à soupe,3.0,jus de citron
21154,2503,g,200.0,beurre
21155,2503,cuillères à soupe,6.0,sucre
21156,2503,g,400.0,farine
21157,2503,g,500.0,confiture de lait
21158,2504,g,200.0,fraises
21159,2504,g,50.0,sucre
21160,2504,,2.0,macarons
21161,2504,g,250.0,mascarpone
21162,2504,,3.0,oeufs
21163,2504,cuillères à café,2.0,pâte de pistache
21164,2504,,,lait
21165,2504,,,macaron
21166,2504,,,pistaches
21167,2504,,,coulis de framboise
21168,2505,g,150.0,beurre tendre
21169,2505,g,150.0,sucre
21170,2505,g,150.0,farine
21171,2505,g,150.0,fraises
21172,2505,g,100.0,amandes en poudre
21173,2505,sachet,1.0,sucre vanillé
21174,2505,cuillère à café,1.0,cannelle
21175,2506,cuillères à café,2.0,extrait de vanille
21176,2506,g,30.0,sucre glace
21177,2506,g,60.0,beurre
21178,2506,pincée,1.0,sel
21179,2506,cuillère à café,1.0,rase levure chimique
21180,2506,cuillère à café,1.0,rase bicarbonate
21181,2506,g,150.0,farine
21182,2506,cuillère à café,1.0,extrait de vanille
21183,2506,g,135.0,sucre
21184,2506,g,75.0,beurre
21185,2506,,1.0,oeuf
21186,2506,cl,20.0,crème épaisse
21187,2506,,,glaçage
21188,2507,feuilles,2.0,gélatine
21189,2507,cl,25.0,crème liquide
21190,2507,,25.0,cllait
21191,2507,,15.0,carambars©
21192,2508,g,25.0,farine
21193,2508,g,50.0,sucre
21194,2508,gousse,0.25,vanille
21195,2508,,25.0,cllait
21196,2508,,2.0,jaunes d'oeuf
21197,2509,,,sucre
21198,2509,,,beurre
21199,2509,,3.0,pommes
21200,2509,cuillères à café,2.0,cannelle
21201,2510,cuillères à soupe,2.0,sucre glace
21202,2510,g,300.0,beurre tendre
21203,2510,g,300.0,farine
21204,2510,g,300.0,sucre
21205,2510,,4.0,jaunes d'oeuf
21206,2510,blancs,4.0,d'oeuf
21207,2510,kg,1.0,quetsche
21208,2511,pots,2.0,sucre semoule
21209,2511,sachet,1.0,levure
21210,2511,pots,2.0,maïzena
21211,2511,pots,2.0,farine
21212,2511,pot,1.0,yaourt nature
21213,2511,,3.0,oeufs
21214,2511,pot,1.0,eau
21215,2511,sachet,1.0,sucre vanillé
21216,2512,g,40.0,sucre en poudre
21217,2512,g,100.0,farine
21218,2512,g,100.0,fécule de maïs
21219,2512,sachet,1.0,sucre vanillé
21220,2512,,4.0,oeufs
21221,2512,,50.0,cllait
21222,2512,,,nutella
21223,2513,cuillères à soupe,3.0,sucre en poudre
21224,2513,morceau,1.0,sucre
21225,2513,cuillère à café,1.0,beurre
21226,2513,,1.0,pomme
21227,2514,pincée,1.0,sel
21228,2514,sachet,,levure
21229,2514,g,150.0,sucre
21230,2514,g,150.0,beurre
21231,2514,g,500.0,farine
21232,2514,,4.0,oeufs
21233,2514,g,100.0,amandes
21234,2514,g,100.0,écorces d'oranges confites
21235,2514,,,lait
21236,2514,g,50.0,sucre en grain
21237,2515,,1.0,tablette chocolat noir
21238,2515,,4.0,bananes
21239,2516,g,60.0,farine
21240,2516,g,120.0,sucre
21241,2516,,1.0,pâte brisée
21242,2516,g,600.0,lait
21243,2516,sachets,5.0,sucre vanillé
21244,2516,,5.0,jaunes d'oeuf
21245,2516,g,600.0,framboises
21246,2516,,,papier sulfurisé
21247,2516,,,coquillettes
21248,2517,cuillères à soupe,5.0,sucre
21249,2517,bol,1.0,sucre
21250,2517,,10.0,oeufs
21251,2517,,1.0,bollait
21252,2517,cl,20.0,eau
21253,2518,,35.0,fraises
21254,2518,cuillères à soupe,6.0,mielliquide
21255,2518,cuillères à soupe,3.0,sucre
21256,2518,,4.0,oeufs
21257,2518,cl,30.0,crème fleurette
21258,2518,,12.0,framboises
21259,2518,feuille,,menthe
21260,2519,g,240.0,farine
21261,2519,g,160.0,sucre
21262,2519,,8.0,jaunes d'oeuf
21263,2519,cuillères à soupe,8.0,eau
21264,2519,,1.0,citron
21265,2519,cuillère à café,1.0,poudre à lever
21266,2519,blancs,8.0,d'oeuf
21267,2520,g,100.0,sucre
21268,2520,g,100.0,farine
21269,2520,cuillères,2.0,vanille
21270,2520,"kg, blanc",1.0,fromage
21271,2520,,4.0,oeufs
21272,2520,,1.0,moules
21273,2521,g,15.0,beurre
21274,2521,cuillères à soupe,3.0,sucre
21275,2521,cuillères à soupe,4.0,farine
21276,2521,,1.0,llait
21277,2521,,4.0,jaunes d'oeuf
21278,2521,,1.0,citron
21279,2521,cuillère à café,1.0,cannelle
21280,2522,pincée,1.0,sel
21281,2522,g,100.0,farine de riz
21282,2522,,2.0,jaunes d'oeuf
21283,2522,cuillères à soupe,2.0,lait de coco
21284,2523,g,300.0,fraises
21285,2523,g,30.0,sucre glace
21286,2523,g,150.0,farine
21287,2523,pincée,1.0,sel
21288,2523,g,15.0,sucre en poudre
21289,2523,g,100.0,beurre
21290,2523,cl,25.0,eau
21291,2523,,5.0,oeufs
21292,2523,g,250.0,crème fraîche liquide
21293,2524,g,350.0,sucre glace
21294,2524,g,200.0,amandes
21295,2524,sachet,1.0,sucre vanillé
21296,2524,blancs,4.0,d'oeuf
21297,2525,cuillère à soupe,1.0,arôme fleur d'oranger
21298,2525,cuillère à soupe,1.0,vanille
21299,2525,sachet,1.0,levure chimique
21300,2525,g,250.0,sucre en poudre
21301,2525,g,250.0,farine
21302,2525,pot,1.0,huile de tournesol
21303,2525,pot,1.0,Yaourt au lait entier saveur vanille Pâturages®
21304,2525,,2.0,oeufs
21305,2525,sachet,1.0,sucre vanillé
21306,2526,g,120.0,farine
21307,2526,g,120.0,sucre
21308,2526,,4.0,oeufs
21309,2526,sachet,1.0,sucre vanillé
21310,2526,cl,20.0,crème liquide
21311,2526,cuillères à soupe,5.0,lait
21312,2527,pincée,1.0,sel
21313,2527,g,125.0,farine
21314,2527,g,80.0,beurre
21315,2527,g,200.0,eau
21316,2527,,3.0,oeufs
21317,2527,g,100.0,chocolat
21318,2527,g,100.0,crème liquide
21319,2527,cl,40.0,glace vanille
21320,2528,g,185.0,beurre
21321,2528,pincée,1.0,sel
21322,2528,g,125.0,sucre en poudre
21323,2528,g,30.0,levure
21324,2528,g,625.0,farine
21325,2528,tasse,0.5,lait
21326,2528,,6.0,oeufs
21327,2529,cuillères,6.0,sucre semoule
21328,2529,,2.0,figues
21329,2529,,10.0,pêches
21330,2529,,1.0,pomme
21331,2529,cuillères à soupe,4.0,cassonade
21332,2530,"grosses, cuillères à soupe",5.0,sucre
21333,2530,sachet,1.0,levure
21334,2530,g,150.0,farine
21335,2530,g,15.0,beurre
21336,2530,,25.0,cllait
21337,2530,,6.0,pommes
21338,2531,,2.0,lhuile
21339,2531,,500.0,sucre semoule
21340,2531,cl,3.0,eau de fleur d'oranger
21341,2531,g,65.0,levure
21342,2531,cuillère à café,1.0,sel
21343,2531,g,250.0,beurre
21344,2531,g,125.0,crème fraîche
21345,2531,kg,1.7,farine
21346,2531,,12.0,oeufs
21347,2531,,12.0,citrons
21348,2531,cuillère à soupe,1.0,saindoux
21349,2532,gousse,1.0,vanille
21350,2532,g,20.0,sucre roux
21351,2532,g,800.0,pomme
21352,2570,,,poivre
21353,2570,cuillère à soupe,1.0,sucre
21354,2570,cuillères à soupe,6.0,huile d'olive
21355,2570,,9.0,tomates
21356,2570,gousses,3.0,ail
21357,2570,feuilles,6.0,basilic
21358,2533,,6.0,abricots
21359,2533,pot,0.5,huile
21360,2533,pots,2.0,sucre
21361,2533,pots,2.0,farine
21362,2533,,1.0,yaourt
21363,2533,,2.0,oeufs
21364,2533,g,7.5,sucre vanillé
21365,2533,g,125.0,amandes effilées
21366,2534,cuillères à soupe,2.0,cacao amer
21367,2534,sachet,0.5,levure chimique
21368,2534,g,100.0,farine
21369,2534,g,90.0,sucre
21370,2534,,4.0,oeufs
21371,2534,g,100.0,chocolat noir
21372,2534,paquets,3.0,kinder bueno
21373,2534,g,250.0,mascarpone
21374,2534,cl,33.0,crème liquide
21375,2534,paquets,3.0,kinder bueno
21376,2535,g,150.0,sucre fin
21377,2535,g,500.0,châtaignes
21378,2535,,30.0,cllait
21379,2535,sachet,0.5,sucre vanillé
21380,2535,cl,20.0,crème fraîche liquide
21381,2535,,8.0,meringues
21382,2535,g,200.0,crème chantilly
21383,2536,g,30.0,sucre en poudre
21384,2536,g,10.0,levure
21385,2536,pincée,1.0,sel
21386,2536,g,200.0,beurre tendre
21387,2536,g,300.0,farine
21388,2536,,2.0,oeufs
21389,2536,g,150.0,cassonade
21390,2536,,10.0,cllait
21391,2536,cl,10.0,crème liquide
21392,2537,,,beurre
21393,2537,g,30.0,beurre
21394,2537,sachet,1.0,levure
21395,2537,g,100.0,farine
21396,2537,g,100.0,sucre en poudre
21397,2537,,4.0,oeufs
21398,2537,g,60.0,chocolat
21399,2537,g,200.0,beurre
21400,2537,g,250.0,sucre en poudre
21401,2537,g,100.0,noisettes
21402,2537,,4.0,jaunes d'oeuf
21403,2537,cuillère à café,1.0,farine de maïs
21404,2537,,25.0,cllait
21405,2538,pincée,1.0,sel
21406,2538,g,120.0,sucre
21407,2538,g,150.0,farine
21408,2538,,3.0,oeufs
21409,2538,g,50.0,sucre
21410,2538,feuilles,4.0,gélatine
21411,2538,,5.0,oranges
21412,2538,g,200.0,chocolat
21413,2539,g,80.0,farine
21414,2539,g,100.0,sucre
21415,2539,,3.0,jaunes d'oeuf
21416,2539,feuilles,2.0,gélatine
21417,2539,cl,20.0,eau
21418,2539,cuillères à soupe,2.0,sirop de grenadine
21419,2539,,,Arôme de fraise
21420,2540,tasse,0.5,noix
21421,2540,,3.0,bananes
21422,2540,cuillère à café,0.5,sel
21423,2540,cuillère à café,0.5,levure chimique
21424,2540,cuillère à café,0.5,bicarbonate
21425,2540,tasses,2.0,farine
21426,2540,tasse,1.0,sucre
21427,2540,tasse,0.5,beurre
21428,2540,,2.0,oeufs
21429,2541,g,8.0,levure de boulanger
21430,2541,g,65.0,farine
21431,2541,cl,4.0,eau
21432,2541,g,4.0,beurre
21433,2541,g,65.0,beurre
21434,2541,g,65.0,sucre
21435,2541,g,20.0,fleur d'oranger
21436,2541,cl,4.0,eau
21437,2541,g,250.0,farine
21438,2541,,2.0,oeufs
21439,2541,,,sucre glace
21440,2541,,1.0,oeuf
21441,2541,,,sucre en grain
21442,2542,,,pâte feuilletée
21443,2542,g,80.0,sucre
21444,2542,g,250.0,crème
21445,2542,cuillère à café,1.0,cannelle
21446,2543,gousse,1.0,vanille
21447,2543,pincée,1.0,sel
21448,2543,morceaux,30.0,sucre
21449,2543,,1.0,llait
21450,2543,,8.0,oeufs
